,0,1,2,Cluster_ID(3-means),age-interval(3-means),Cluster_ID(4-means),age-interval(4-means),Cluster_ID(5-means),age-interval(5-means),Cluster_ID(6-means),age-interval(6-means),Cluster_ID(7-means),age-interval(7-means),Cluster_ID(8-means),age-interval(8-means)
2899,916526000000,29.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2900,916543000000,27.5,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2901,917008000000,33.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,5,31 - 39
2902,917433000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2903,917435000000,22.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
2904,917601000000,69.0,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2905,917758000000,14.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2906,917842000000,30.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2907,917938000000,43.0,'male',0,42 - 86,2,29 - 50,2,37 - 56,3,35 - 50,4,38 - 51,3,40 - 51
2908,918149000000,12.16438356,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2909,918705000000,65.33059548,'male',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2910,918881000000,8.67,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2911,918944000000,27.5,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2912,919028000000,13.25,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2913,919232000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2914,919267000000,73.01574264,'male',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2915,920273000000,29.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2916,920483000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2917,920532000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2918,920810000000,22.5,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2919,920989000000,27.5,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2920,921444000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2921,921859000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2922,922290000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2923,922622000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2924,922752000000,18.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2925,922949000000,16.0,'male',2,6 - 17,3,6 - 16,0,16 - 24,2,6 - 16,3,15 - 22,4,15 - 21
2926,923063000000,27.5,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2927,923407000000,13.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2928,923643000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2929,924334000000,11.178,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2930,924512000000,64.0,'male',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
2931,924652000000,11.76438356,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2932,924688000000,29.5742642,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2933,924829000000,12.5,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2934,924908000000,67.33196441,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2935,924997000000,18.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2936,925037000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2937,925264000000,70.0,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2938,925504000000,25.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
2939,926186000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2940,926493000000,67.45516769,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2941,926571000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2942,926584000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2943,926868000000,16.0,'male',2,6 - 17,3,6 - 16,0,16 - 24,2,6 - 16,3,15 - 22,4,15 - 21
2944,927249000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2945,927624000000,7.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2946,928157000000,8.2,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2947,928379000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2948,928387000000,8.96986301,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2949,928674000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2950,929232000000,29.77138946,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2951,929323000000,37.94934976,'male',1,17 - 42,2,29 - 50,2,37 - 56,3,35 - 50,6,28 - 38,5,31 - 39
2952,929375000000,22.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
2953,929447000000,27.5,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2954,929588000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2955,929666000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2956,930307000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2957,930665000000,58.76796715,'female',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
2958,930819000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2959,930887000000,12.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2960,931317000000,11.82191781,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2961,931419000000,22.5,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2962,931523000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2963,931524000000,27.5,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2964,931790000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2965,932329000000,27.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
2966,932928000000,12.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2967,932962000000,20.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2968,933452000000,31.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2969,933670000000,24.89527721,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
2970,933794000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2971,934123000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2972,934881000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2973,934982000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2974,935003000000,9.61917808,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2975,935090000000,30.705,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
2976,935184000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2977,935318000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2978,936673000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2979,936703000000,66.52703628,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
2980,936900000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2981,937302000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2982,937364000000,10.82465753,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2983,937537000000,22.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
2984,937872000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2985,938380000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2986,938749000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2987,938897000000,10.26849315,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
2988,938981000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2989,939038000000,23.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2990,939381000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2991,939635000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2992,939702000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2993,939910000000,34.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,5,31 - 39
2994,940212000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2995,940264000000,24.26,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2996,940870000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2997,940874000000,24.14236824,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
2998,940885000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
2999,942090000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3000,942098000000,22.64750171,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3001,942337000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3002,942554000000,27.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3003,943000000000,22.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
3004,943181000000,16.6,'male',2,6 - 17,3,6 - 16,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3005,943360000000,9.47123288,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3006,943639000000,72.30663929,'male',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
3007,944068000000,18.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3008,944781000000,22.5,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3009,944832000000,25.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3010,945354000000,13.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3011,945686000000,18.3,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3012,946000000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3013,946083000000,15.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3014,947030000000,25.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3015,947049000000,22.5,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3016,947218000000,10.6927,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3017,947434000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3018,947531000000,25.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3019,947688000000,9.11780822,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3020,947714000000,52.12867899,'female',0,42 - 86,1,51 - 86,2,37 - 56,5,50 - 64,1,51 - 64,6,52 - 65
3021,948024000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3022,948054000000,25.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3023,948174000000,22.5,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3024,948196000000,10.92,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3025,948402000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3026,949218000000,22.5,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3027,949282000000,10.64,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3028,949328000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3029,949682000000,13.5,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3030,949804000000,23.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3031,950287000000,8.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3032,950542000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3033,951010000000,26.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3034,951203000000,23.53730322,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3035,951214000000,22.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
3036,951339000000,12.5257,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3037,951545000000,28.5613,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
3038,952301000000,22.52,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3039,952405000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3040,952478000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3041,952656000000,11.85,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3042,952777000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3043,953023000000,25.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3044,953314000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3045,953401000000,9.20821918,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3046,953497000000,9.41,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3047,953700000000,20.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3048,953824000000,7.129363,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3049,954221000000,29.81793292,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
3050,954431000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3051,954625000000,12.74246575,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3052,954752000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3053,954946000000,75.63312799,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
3054,955099000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3055,955778000000,64.57768652,'female',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
3056,955861000000,69.0,'female',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
3057,956076000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3058,957634000000,26.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3059,958051000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3060,958266000000,11.21643836,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3061,958464000000,55.6550308,'male',0,42 - 86,1,51 - 86,2,37 - 56,5,50 - 64,1,51 - 64,6,52 - 65
3062,958916000000,11.4962,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3063,959069000000,22.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,2,22 - 25
3064,959190000000,19.83,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3065,959697000000,58.36824093,'female',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
3066,960401000000,23.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,2,22 - 28,2,22 - 25
3067,960514000000,11.09041096,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3068,960701000000,28.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3069,960932000000,47.72347707,'male',0,42 - 86,2,29 - 50,2,37 - 56,3,35 - 50,4,38 - 51,3,40 - 51
3070,961483000000,8.15332,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3071,961825000000,25.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3072,962059000000,12.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3073,962096000000,31.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
3074,962109000000,8.33333333,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3075,962854000000,27.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3076,963134000000,17.0,'female',2,6 - 17,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3077,963377000000,13.46,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3078,963803000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3079,963831000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3080,964214000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3081,964532000000,57.86447639,'male',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
3082,964642000000,20.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3083,965711000000,27.5,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3084,966603000000,64.66255989,'female',0,42 - 86,1,51 - 86,1,56 - 86,5,50 - 64,1,51 - 64,6,52 - 65
3085,966848000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3086,967034000000,9.88767123,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3087,967482000000,14.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3088,967740000000,15.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3089,967803000000,68.60232717,'male',0,42 - 86,1,51 - 86,1,56 - 86,1,65 - 86,5,65 - 86,1,65 - 86
3090,968205000000,10.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3091,968574000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3092,968675000000,27.5,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3093,969623000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3094,969765000000,18.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3095,969931000000,15.0,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3096,970498000000,21.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3097,970724000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3098,970917000000,25.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,2,22 - 25
3099,971324000000,21.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3100,971873000000,31.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,7,25 - 31
3101,972489000000,27.0,'female',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3102,972559000000,27.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3103,972635000000,13.78,'female',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3104,972641000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3105,972664000000,27.0,'male',1,17 - 42,0,16 - 29,3,24 - 37,4,24 - 34,2,22 - 28,7,25 - 31
3106,973056000000,10.556,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3107,973271000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3108,973296000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3109,973489000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3110,973607000000,8.0630137,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
3111,973736000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3112,973781000000,19.0,'female',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3113,974114000000,19.0,'male',1,17 - 42,0,16 - 29,0,16 - 24,0,16 - 24,3,15 - 22,4,15 - 21
3114,974406000000,41.94934976,'female',1,17 - 42,2,29 - 50,2,37 - 56,3,35 - 50,4,38 - 51,3,40 - 51
3115,974416000000,33.0,'male',1,17 - 42,2,29 - 50,3,24 - 37,4,24 - 34,6,28 - 38,5,31 - 39
3116,974659000000,14.0,'male',2,6 - 17,3,6 - 16,4,6 - 15,2,6 - 16,0,6 - 15,0,6 - 15
